datetime,temp_c,humidity,wind_speed,energy_mw
2007-08-14 18:00:00,21.18,47.3,12.97,45856.0
2007-08-14 19:00:00,26.37,45.6,3.38,44186.0
2007-08-14 20:00:00,24.74,54.3,2.77,42167.0
2007-08-14 21:00:00,21.41,60.9,5.76,41760.0
2007-08-14 22:00:00,17.48,59.9,1.27,39941.0
2007-08-14 23:00:00,17.07,68.2,4.18,36528.0
2007-08-15 00:00:00,19.7,45.4,13.17,32976.0
2007-08-15 01:00:00,16.75,62.6,3.74,30192.0
2007-08-15 02:00:00,16.63,63.5,4.63,28481.0
2007-08-15 03:00:00,17.72,65.7,4.27,27360.0
2007-08-15 04:00:00,17.01,45.6,6.15,26774.0
2007-08-15 05:00:00,14.06,58.6,10.8,26937.0
2007-08-15 06:00:00,15.75,55.4,5.58,28428.0
2007-08-15 07:00:00,16.64,59.6,8.16,30521.0
2007-08-15 08:00:00,19.05,52.6,4.8,33202.0
2007-08-15 09:00:00,22.13,52.3,2.99,35855.0
2007-08-15 10:00:00,23.06,51.0,2.62,38219.0
2007-08-15 11:00:00,26.87,42.2,6.91,40473.0
2007-08-15 12:00:00,21.21,53.4,7.86,42511.0
2007-08-15 13:00:00,26.13,49.0,5.38,44203.0
2007-08-15 14:00:00,23.8,52.6,4.34,46004.0
2007-08-15 15:00:00,30.84,38.9,3.19,47383.0
2007-08-15 16:00:00,25.5,58.8,1.63,48475.0
2007-08-15 17:00:00,23.96,57.0,9.03,49048.0
2007-08-15 18:00:00,25.42,63.7,0.56,48921.0
2007-08-15 19:00:00,24.39,41.0,3.33,47580.0
2007-08-15 20:00:00,21.99,56.1,1.82,46149.0
2007-08-15 21:00:00,23.39,73.7,6.15,46249.0
2007-08-15 22:00:00,24.64,57.7,1.72,44502.0
2007-08-15 23:00:00,22.2,54.6,3.67,40964.0
2007-08-16 00:00:00,18.53,50.0,4.54,37431.0
2007-08-16 01:00:00,22.71,44.9,11.14,34709.0
2007-08-16 02:00:00,19.07,45.8,4.11,32852.0
2007-08-16 03:00:00,14.99,62.4,21.79,31667.0
2007-08-16 04:00:00,18.01,53.2,1.43,30918.0
2007-08-16 05:00:00,17.73,49.3,10.16,31044.0
2007-08-16 06:00:00,17.55,55.4,2.39,32617.0
2007-08-16 07:00:00,20.52,58.8,12.5,35140.0
2007-08-16 08:00:00,16.0,54.2,5.23,37571.0
2007-08-16 09:00:00,25.74,36.1,2.51,40076.0
2007-08-16 10:00:00,24.3,46.2,2.49,42004.0
2007-08-16 11:00:00,19.13,68.3,3.88,43363.0
2007-08-16 12:00:00,26.06,55.5,0.22,44300.0
2007-08-16 13:00:00,26.3,48.1,7.93,44805.0
2007-08-16 14:00:00,29.26,48.6,6.93,45984.0
2007-08-16 15:00:00,30.04,50.3,4.42,47583.0
2007-08-16 16:00:00,30.33,48.9,5.07,49428.0
2007-08-16 17:00:00,24.5,58.8,3.86,50727.0
2007-08-16 18:00:00,25.91,62.9,7.12,51084.0
2007-08-16 19:00:00,22.53,55.8,0.74,49884.0
2007-08-16 20:00:00,25.21,55.3,5.45,48238.0
2007-08-16 21:00:00,16.33,55.8,4.38,48176.0
2007-08-16 22:00:00,17.51,67.2,21.1,46358.0
2007-08-16 23:00:00,18.65,67.1,6.66,42750.0
2007-08-17 00:00:00,18.58,53.6,3.39,39182.0
2007-08-17 01:00:00,18.51,64.8,5.69,36044.0
2007-08-17 02:00:00,20.88,68.6,4.23,34111.0
2007-08-17 03:00:00,15.94,65.3,1.94,32902.0
2007-08-17 04:00:00,14.47,68.3,3.97,32184.0
2007-08-17 05:00:00,17.13,46.5,7.96,32348.0
2007-08-17 06:00:00,17.22,62.7,9.72,33711.0
2007-08-17 07:00:00,20.94,55.4,23.06,36008.0
2007-08-17 08:00:00,24.34,56.6,12.51,37987.0
2007-08-17 09:00:00,25.15,37.2,4.9,40352.0
2007-08-17 10:00:00,25.32,39.1,5.38,42891.0
2007-08-17 11:00:00,22.14,33.5,6.94,45352.0
2007-08-17 12:00:00,23.98,54.3,1.02,47361.0
2007-08-17 13:00:00,26.09,45.9,10.96,48935.0
2007-08-17 14:00:00,23.5,46.2,2.02,50352.0
2007-08-17 15:00:00,23.87,52.6,5.47,50763.0
2007-08-17 16:00:00,26.36,47.9,6.72,50282.0
2007-08-17 17:00:00,21.61,56.8,9.22,49702.0
2007-08-17 18:00:00,27.12,49.5,2.01,48968.0
2007-08-17 19:00:00,22.56,49.7,3.67,47225.0
2007-08-17 20:00:00,23.95,49.7,5.04,45221.0
2007-08-17 21:00:00,22.08,70.7,7.23,44433.0
2007-08-17 22:00:00,23.66,72.0,0.97,42299.0
2007-08-17 23:00:00,14.24,63.5,2.5,39138.0
2007-08-18 00:00:00,21.71,55.4,5.7,35525.0
2007-08-18 01:00:00,21.02,52.6,8.41,32111.0
2007-08-18 02:00:00,18.23,57.6,9.97,29701.0
2007-08-18 03:00:00,18.69,64.4,9.81,28109.0
2007-08-18 04:00:00,19.01,64.2,3.35,26894.0
2007-08-18 05:00:00,15.67,70.0,2.13,26240.0
2007-08-18 06:00:00,18.69,50.9,6.5,26232.0
2007-08-18 07:00:00,21.61,54.0,6.82,26279.0
2007-08-18 08:00:00,15.88,57.9,5.98,27530.0
2007-08-18 09:00:00,22.56,63.6,17.1,29735.0
2007-08-18 10:00:00,22.64,47.6,1.31,31431.0
2007-08-18 11:00:00,24.96,59.5,9.59,32640.0
2007-08-18 12:00:00,21.04,47.4,1.19,33190.0
2007-08-18 13:00:00,22.99,42.5,0.7,33411.0
2007-08-18 14:00:00,21.76,47.9,10.24,33606.0
2007-08-18 15:00:00,21.87,50.7,3.27,33808.0
2007-08-18 16:00:00,27.33,52.6,5.89,34252.0
2007-08-18 17:00:00,23.38,45.8,2.31,34654.0
2007-08-18 18:00:00,22.56,51.5,7.24,34496.0
2007-08-18 19:00:00,26.11,53.6,9.61,33580.0
2007-08-18 20:00:00,21.56,68.1,4.62,32725.0
2007-08-18 21:00:00,23.8,66.9,6.93,33358.0
2007-08-18 22:00:00,17.73,44.1,5.28,32441.0
2007-08-18 23:00:00,18.52,58.2,2.52,30417.0
2007-08-19 00:00:00,16.12,52.6,3.09,28241.0
2007-08-19 01:00:00,19.12,45.0,5.92,26396.0
2007-08-19 02:00:00,16.83,63.2,8.4,25011.0
2007-08-19 03:00:00,19.04,46.0,1.46,24121.0
2007-08-19 04:00:00,17.73,69.3,6.77,23604.0
2007-08-19 05:00:00,12.88,64.5,11.53,23435.0
2007-08-19 06:00:00,17.72,67.0,5.98,23670.0
2007-08-19 07:00:00,15.37,58.4,20.12,23954.0
2007-08-19 08:00:00,21.04,69.3,1.57,24770.0
2007-08-19 09:00:00,22.6,68.4,3.59,26363.0
2007-08-19 10:00:00,23.89,52.2,3.71,28057.0
2007-08-19 11:00:00,22.9,52.0,13.07,29450.0
2007-08-19 12:00:00,19.96,62.8,9.8,30398.0
2007-08-19 13:00:00,25.2,45.2,1.6,30918.0
2007-08-19 14:00:00,26.09,60.0,4.75,31076.0
2007-08-19 15:00:00,24.75,54.3,7.65,31131.0
2007-08-19 16:00:00,25.29,50.6,1.29,31247.0
2007-08-19 17:00:00,19.96,45.7,3.84,31553.0
2007-08-19 18:00:00,24.21,54.4,1.38,31843.0
2007-08-19 19:00:00,22.94,42.3,2.83,31859.0
2007-08-19 20:00:00,19.21,68.3,7.95,32189.0
2007-08-19 21:00:00,22.53,47.9,1.63,32805.0
2007-08-19 22:00:00,18.94,57.5,1.55,31795.0
2007-08-19 23:00:00,19.78,57.9,2.1,29941.0
2007-08-20 00:00:00,19.43,51.9,6.47,27798.0
2007-08-20 01:00:00,18.39,70.6,3.59,26082.0
2007-08-20 02:00:00,13.82,66.9,4.22,24984.0
2007-08-20 03:00:00,16.07,57.1,17.69,24400.0
2007-08-20 04:00:00,22.49,49.3,4.32,24121.0
2007-08-20 05:00:00,21.06,50.3,6.8,24552.0
2007-08-20 06:00:00,20.29,65.8,6.6,26244.0
2007-08-20 07:00:00,19.72,67.4,5.73,28900.0
2007-08-20 08:00:00,17.53,54.8,5.04,31023.0
2007-08-20 09:00:00,20.63,59.5,27.06,32726.0
2007-08-20 10:00:00,21.01,59.5,13.27,33986.0
2007-08-20 11:00:00,22.82,65.3,6.71,35011.0
2007-08-20 12:00:00,20.25,66.7,13.26,35557.0
2007-08-20 13:00:00,26.88,48.9,5.05,35761.0
2007-08-20 14:00:00,18.18,66.3,4.58,35799.0
2007-08-20 15:00:00,27.18,58.4,5.12,35664.0
2007-08-20 16:00:00,27.09,50.7,8.49,35363.0
2007-08-20 17:00:00,30.31,43.1,5.19,35273.0
2007-08-20 18:00:00,23.24,43.3,5.12,35065.0
2007-08-20 19:00:00,21.73,70.5,9.7,34722.0
2007-08-20 20:00:00,22.37,59.5,3.27,34664.0
2007-08-20 21:00:00,22.43,64.0,1.63,34821.0
2007-08-20 22:00:00,19.77,44.4,4.38,33333.0
2007-08-20 23:00:00,16.08,58.9,4.76,30880.0
2007-08-21 00:00:00,19.42,60.3,2.76,28300.0
2007-08-21 01:00:00,17.39,58.7,5.93,26403.0
2007-08-21 02:00:00,14.47,57.9,2.65,25225.0
2007-08-21 03:00:00,12.79,65.1,1.75,24574.0
2007-08-21 04:00:00,23.16,46.2,7.31,24187.0
2007-08-21 05:00:00,19.47,57.5,8.21,24545.0
2007-08-21 06:00:00,19.42,54.2,4.91,26145.0
2007-08-21 07:00:00,18.57,74.9,7.59,28869.0
2007-08-21 08:00:00,21.54,50.6,3.63,31142.0
2007-08-21 09:00:00,18.22,64.6,5.04,32690.0
2007-08-21 10:00:00,22.39,51.5,0.65,33788.0
2007-08-21 11:00:00,23.46,53.2,2.12,34700.0
2007-08-21 12:00:00,21.11,48.0,4.85,35079.0
2007-08-21 13:00:00,24.06,58.0,10.37,35096.0
2007-08-21 14:00:00,23.69,46.6,3.12,35080.0
2007-08-21 15:00:00,22.94,38.2,13.33,34718.0
2007-08-21 16:00:00,23.37,61.5,6.82,34320.0
2007-08-21 17:00:00,20.05,51.2,0.8,34145.0
2007-08-21 18:00:00,26.34,62.7,1.03,33902.0
2007-08-21 19:00:00,26.76,47.4,2.25,33560.0
2007-08-21 20:00:00,19.57,52.8,2.96,33612.0
2007-08-21 21:00:00,23.63,46.2,10.13,33856.0
2007-08-21 22:00:00,19.74,59.6,4.91,32456.0
2007-08-21 23:00:00,18.83,50.2,1.96,30060.0
2007-08-22 00:00:00,14.61,64.5,2.68,27565.0
2007-08-22 01:00:00,15.81,62.8,2.79,25636.0
2007-08-22 02:00:00,18.14,52.8,4.47,24467.0
2007-08-22 03:00:00,14.23,61.2,8.74,23827.0
2007-08-22 04:00:00,14.96,55.6,17.36,23548.0
2007-08-22 05:00:00,15.94,60.9,20.18,23956.0
2007-08-22 06:00:00,9.33,72.6,5.98,25594.0
2007-08-22 07:00:00,19.49,61.7,5.69,28292.0
2007-08-22 08:00:00,21.23,47.1,11.12,30372.0
2007-08-22 09:00:00,21.58,45.1,2.24,31858.0
2007-08-22 10:00:00,24.07,53.5,3.27,32930.0
2007-08-22 11:00:00,21.56,64.3,1.3,33823.0
2007-08-22 12:00:00,28.03,49.8,4.58,34238.0
2007-08-22 13:00:00,22.03,59.4,9.87,34281.0
2007-08-22 14:00:00,23.98,43.8,4.06,34510.0
2007-08-22 15:00:00,23.87,46.4,6.63,34461.0
2007-08-22 16:00:00,25.0,50.8,2.89,34316.0
2007-08-22 17:00:00,23.54,49.1,2.43,34246.0
2007-08-22 18:00:00,23.24,45.1,6.11,34024.0
2007-08-22 19:00:00,20.98,65.7,0.68,33676.0
2007-08-22 20:00:00,20.61,59.9,4.99,33801.0
2007-08-22 21:00:00,15.09,62.8,1.5,34590.0
2007-08-22 22:00:00,21.64,59.8,2.04,33421.0
2007-08-22 23:00:00,16.12,55.7,2.94,30927.0
2007-08-23 00:00:00,16.44,47.8,1.0,28348.0
2007-08-23 01:00:00,14.38,55.9,3.8,26449.0
2007-08-23 02:00:00,18.05,60.4,9.03,25212.0
2007-08-23 03:00:00,15.13,54.7,13.07,24543.0
2007-08-23 04:00:00,10.52,64.1,5.27,24237.0
2007-08-23 05:00:00,17.73,55.6,2.7,24659.0
2007-08-23 06:00:00,15.79,57.2,6.0,26430.0
2007-08-23 07:00:00,18.43,72.3,3.19,29116.0
2007-08-23 08:00:00,21.54,47.4,2.33,31410.0
2007-08-23 09:00:00,18.02,52.8,3.04,32996.0
2007-08-23 10:00:00,21.4,50.9,6.85,34149.0
2007-08-23 11:00:00,20.56,66.0,3.73,35311.0
2007-08-23 12:00:00,25.79,45.0,10.86,36043.0
2007-08-23 13:00:00,24.15,45.1,10.0,36586.0
2007-08-23 14:00:00,24.3,68.1,0.95,37244.0
2007-08-23 15:00:00,21.39,54.8,9.08,37677.0
2007-08-23 16:00:00,26.23,62.0,1.28,37873.0
2007-08-23 17:00:00,26.15,56.3,4.99,37981.0
2007-08-23 18:00:00,21.4,42.2,4.56,37914.0
2007-08-23 19:00:00,22.88,52.5,2.48,37423.0
2007-08-23 20:00:00,23.0,56.6,1.05,37427.0
2007-08-23 21:00:00,26.04,57.7,12.12,38143.0
2007-08-23 22:00:00,20.43,64.6,5.04,36937.0
2007-08-23 23:00:00,18.49,58.2,1.49,34304.0
2007-08-24 00:00:00,17.09,53.9,1.01,31516.0
2007-08-24 01:00:00,16.6,59.8,2.32,29159.0
2007-08-24 02:00:00,18.36,46.8,6.93,27774.0
2007-08-24 03:00:00,14.1,54.6,3.4,26969.0
2007-08-24 04:00:00,18.77,59.1,3.46,26501.0
2007-08-24 05:00:00,12.99,55.7,5.92,26796.0
2007-08-24 06:00:00,19.14,55.5,8.36,28548.0
2007-08-24 07:00:00,20.67,73.6,3.97,31264.0
2007-08-24 08:00:00,21.29,46.2,6.15,33694.0
2007-08-24 09:00:00,20.98,60.1,1.12,35891.0
2007-08-24 10:00:00,22.33,48.8,5.54,37934.0
2007-08-24 11:00:00,21.31,59.4,6.66,39971.0
2007-08-24 12:00:00,20.32,65.2,9.77,41807.0
2007-08-24 13:00:00,24.39,56.5,4.71,43375.0
2007-08-24 14:00:00,24.34,57.8,16.17,44910.0
2007-08-24 15:00:00,26.62,48.2,8.78,46307.0
2007-08-24 16:00:00,23.82,54.7,8.3,47389.0
2007-08-24 17:00:00,24.17,49.5,3.54,48133.0
2007-08-24 18:00:00,23.85,48.9,1.13,48105.0
2007-08-24 19:00:00,23.74,53.1,4.15,46828.0
2007-08-24 20:00:00,23.71,52.5,3.83,45688.0
2007-08-24 21:00:00,17.92,61.9,4.85,45819.0
2007-08-24 22:00:00,21.03,55.2,1.47,44031.0
2007-08-24 23:00:00,17.85,56.4,3.14,40705.0
2007-08-25 00:00:00,18.9,52.4,1.42,37301.0
2007-08-25 01:00:00,20.35,69.5,2.94,34378.0
2007-08-25 02:00:00,10.99,63.7,1.96,32380.0
2007-08-25 03:00:00,19.16,48.0,7.31,31013.0
2007-08-25 04:00:00,15.96,59.9,1.59,30101.0
2007-08-25 05:00:00,14.52,60.8,12.05,29773.0
2007-08-25 06:00:00,16.2,64.5,5.97,30152.0
2007-08-25 07:00:00,15.54,70.7,5.41,31130.0
2007-08-25 08:00:00,20.35,48.5,17.49,32769.0
2007-08-25 09:00:00,17.53,58.5,4.77,35803.0
2007-08-25 10:00:00,24.17,54.7,5.19,38822.0
2007-08-25 11:00:00,23.85,37.8,8.13,42122.0
2007-08-25 12:00:00,23.52,61.6,2.91,45143.0
2007-08-25 13:00:00,18.49,71.2,2.83,47666.0
2007-08-25 14:00:00,20.68,47.2,2.76,49702.0
2007-08-25 15:00:00,23.92,61.1,5.02,51187.0
2007-08-25 16:00:00,23.92,50.2,10.88,52113.0
2007-08-25 17:00:00,25.93,48.3,5.29,52587.0
2007-08-25 18:00:00,15.67,56.3,7.64,52138.0
2007-08-25 19:00:00,20.22,54.0,5.01,50626.0
2007-08-25 20:00:00,23.25,50.2,1.32,48562.0
2007-08-25 21:00:00,19.28,53.5,3.3,47326.0
2007-08-25 22:00:00,17.92,64.3,1.92,45245.0
2007-08-25 23:00:00,14.09,54.9,2.23,42243.0
2007-08-26 00:00:00,19.75,55.5,2.59,38748.0
2007-08-26 01:00:00,15.26,66.6,2.34,35844.0
2007-08-26 02:00:00,18.8,51.8,13.88,33538.0
2007-08-26 03:00:00,19.6,47.7,19.02,31896.0
2007-08-26 04:00:00,19.36,59.1,9.73,30803.0
2007-08-26 05:00:00,16.39,59.1,5.48,30065.0
2007-08-26 06:00:00,15.89,50.2,4.37,29893.0
2007-08-26 07:00:00,16.55,53.0,4.25,29973.0
2007-08-26 08:00:00,23.82,68.5,9.53,30743.0
2007-08-26 09:00:00,19.4,60.8,7.6,32756.0
2007-08-26 10:00:00,23.6,62.6,5.08,35328.0
2007-08-26 11:00:00,23.14,54.3,4.13,37338.0
2007-08-26 12:00:00,21.73,56.9,3.37,39093.0
2007-08-26 13:00:00,22.76,53.1,2.01,40368.0
2007-08-26 14:00:00,26.75,47.1,15.51,41329.0
2007-08-26 15:00:00,24.01,47.6,3.28,42153.0
2007-08-26 16:00:00,22.66,50.2,1.51,43105.0
2007-08-26 17:00:00,21.38,65.6,2.02,43782.0
2007-08-26 18:00:00,23.56,55.5,5.71,43605.0
2007-08-26 19:00:00,20.64,44.1,1.73,42547.0
2007-08-26 20:00:00,22.45,62.3,7.95,41605.0
2007-08-26 21:00:00,26.29,49.0,2.17,41959.0
2007-08-26 22:00:00,20.19,47.8,3.27,40035.0
2007-08-26 23:00:00,22.44,46.7,12.95,36999.0
2007-08-27 00:00:00,15.13,58.9,3.69,33833.0
2007-08-27 01:00:00,17.99,52.3,5.87,30917.0
2007-08-27 02:00:00,19.02,39.1,1.88,29195.0
2007-08-27 03:00:00,19.19,48.3,10.82,28011.0
2007-08-27 04:00:00,19.08,65.0,2.82,27351.0
2007-08-27 05:00:00,16.32,56.7,7.12,27583.0
2007-08-27 06:00:00,19.14,54.0,7.64,29264.0
2007-08-27 07:00:00,15.2,47.5,3.05,31881.0
2007-08-27 08:00:00,22.73,46.9,13.62,34221.0
2007-08-27 09:00:00,17.36,66.4,4.22,36692.0
2007-08-27 10:00:00,23.91,62.3,1.87,39114.0
2007-08-27 11:00:00,24.35,58.8,14.32,41354.0
2007-08-27 12:00:00,25.17,57.7,6.43,43276.0
2007-08-27 13:00:00,28.37,47.6,8.83,44653.0
2007-08-27 14:00:00,26.24,53.8,3.86,45927.0
2007-08-27 15:00:00,20.43,48.5,15.86,46945.0
2007-08-27 16:00:00,25.08,43.8,7.29,47548.0
2007-08-27 17:00:00,18.48,55.6,6.4,47887.0
2007-08-27 18:00:00,22.34,59.8,7.32,47542.0
2007-08-27 19:00:00,20.69,52.3,3.28,45838.0
2007-08-27 20:00:00,22.37,42.6,1.91,44058.0
2007-08-27 21:00:00,17.69,70.8,3.21,44049.0
2007-08-27 22:00:00,16.73,60.7,6.0,41577.0
2007-08-27 23:00:00,19.0,48.5,0.47,37711.0
2007-08-28 00:00:00,19.66,55.7,1.56,33866.0
2007-08-28 01:00:00,16.1,57.4,6.17,31061.0
2007-08-28 02:00:00,21.5,46.3,3.02,29219.0
2007-08-28 03:00:00,14.7,63.3,14.11,28022.0
2007-08-28 04:00:00,17.39,65.8,7.99,27399.0
2007-08-28 05:00:00,16.94,64.9,6.21,27591.0
2007-08-28 06:00:00,15.87,59.0,5.08,29275.0
2007-08-28 07:00:00,20.83,79.3,5.09,31973.0
2007-08-28 08:00:00,16.29,42.9,2.15,34375.0
2007-08-28 09:00:00,14.36,62.0,5.76,36633.0
2007-08-28 10:00:00,20.27,59.0,8.14,38848.0
2007-08-28 11:00:00,20.91,60.4,0.54,41286.0
2007-08-28 12:00:00,25.04,40.1,12.29,43143.0
2007-08-28 13:00:00,19.89,58.8,3.92,44572.0
2007-08-28 14:00:00,24.73,48.6,1.86,45727.0
2007-08-28 15:00:00,24.56,54.0,4.92,46532.0
2007-08-28 16:00:00,24.22,48.7,3.37,46974.0
2007-08-28 17:00:00,25.63,47.9,2.71,47052.0
2007-08-28 18:00:00,22.32,59.6,1.46,46618.0
2007-08-28 19:00:00,21.68,46.1,7.76,45155.0
2007-08-28 20:00:00,21.71,53.8,10.06,43465.0
2007-08-28 21:00:00,19.3,63.8,7.85,43491.0
2007-08-28 22:00:00,15.13,61.0,9.1,41111.0
2007-08-28 23:00:00,16.53,44.9,3.2,37315.0
2007-08-29 00:00:00,15.89,67.3,3.56,33564.0
2007-08-29 01:00:00,14.49,65.6,10.6,30684.0
2007-08-29 02:00:00,14.71,56.8,4.59,28759.0
2007-08-29 03:00:00,15.81,52.9,2.63,27697.0
2007-08-29 04:00:00,14.81,63.6,2.72,27106.0
2007-08-29 05:00:00,18.03,53.2,3.54,27253.0
2007-08-29 06:00:00,18.71,65.2,1.27,28887.0
2007-08-29 07:00:00,11.41,63.2,5.08,31782.0
2007-08-29 08:00:00,14.74,64.8,5.62,33950.0
2007-08-29 09:00:00,13.35,57.8,3.56,36229.0
2007-08-29 10:00:00,19.71,56.3,13.11,38356.0
2007-08-29 11:00:00,20.52,61.5,4.3,40538.0
2007-08-29 12:00:00,22.57,50.2,2.42,42626.0
2007-08-29 13:00:00,24.93,34.8,8.62,44434.0
2007-08-29 14:00:00,23.12,51.6,5.05,46021.0
2007-08-29 15:00:00,21.85,48.9,5.04,47275.0
2007-08-29 16:00:00,23.21,51.8,8.59,48099.0
2007-08-29 17:00:00,21.59,46.2,13.99,48436.0
2007-08-29 18:00:00,18.5,54.2,9.82,48014.0
2007-08-29 19:00:00,23.76,61.2,6.54,46287.0
2007-08-29 20:00:00,21.46,56.1,3.61,44584.0
2007-08-29 21:00:00,22.98,45.6,3.36,44436.0
2007-08-29 22:00:00,15.23,63.4,3.55,41898.0
2007-08-29 23:00:00,13.32,53.2,11.89,38071.0
2007-08-30 00:00:00,14.0,47.1,1.4,34242.0
2007-08-30 01:00:00,16.7,50.0,1.75,31447.0
2007-08-30 02:00:00,17.45,62.7,11.35,29571.0
2007-08-30 03:00:00,15.88,58.1,15.48,28318.0
2007-08-30 04:00:00,15.66,59.7,7.32,27687.0
2007-08-30 05:00:00,17.84,64.5,4.1,27840.0
2007-08-30 06:00:00,15.19,60.7,2.4,29440.0
2007-08-30 07:00:00,19.81,54.4,4.4,32360.0
2007-08-30 08:00:00,23.1,54.0,9.53,34404.0
2007-08-30 09:00:00,16.51,54.8,2.95,36761.0
2007-08-30 10:00:00,19.57,58.2,8.68,39222.0
2007-08-30 11:00:00,17.69,58.2,2.6,41779.0
2007-08-30 12:00:00,19.58,68.1,4.56,44163.0
2007-08-30 13:00:00,23.61,61.7,15.6,45883.0
2007-08-30 14:00:00,18.82,47.1,10.39,47532.0
2007-08-30 15:00:00,21.22,49.3,8.89,48707.0
2007-08-30 16:00:00,25.67,64.2,10.15,49508.0
2007-08-30 17:00:00,23.19,54.9,4.14,49777.0
2007-08-30 18:00:00,23.92,62.3,6.47,49297.0
2007-08-30 19:00:00,17.93,58.2,3.89,47467.0
2007-08-30 20:00:00,20.37,55.1,6.0,46239.0
2007-08-30 21:00:00,23.89,45.3,15.22,45956.0
2007-08-30 22:00:00,16.48,54.2,3.3,43472.0
2007-08-30 23:00:00,15.95,54.4,8.3,39758.0
2007-08-31 00:00:00,17.6,75.9,6.48,35903.0
2007-08-31 01:00:00,13.26,55.2,11.0,32979.0
2007-08-31 02:00:00,16.9,63.1,7.35,31181.0
2007-08-31 03:00:00,10.48,60.5,2.15,29916.0
2007-08-31 04:00:00,9.05,66.1,6.12,29116.0
2007-08-31 05:00:00,16.3,60.5,5.15,29157.0
2007-08-31 06:00:00,13.7,41.3,3.18,30590.0
2007-08-31 07:00:00,15.56,53.2,4.88,33303.0
2007-08-31 08:00:00,20.13,57.4,4.9,35370.0
2007-08-31 09:00:00,20.54,45.5,7.77,37519.0
2007-08-31 10:00:00,16.94,53.7,8.84,39513.0
2007-08-31 11:00:00,22.27,58.9,6.36,41230.0
2007-08-31 12:00:00,21.05,65.1,3.81,42515.0
2007-08-31 13:00:00,23.48,45.0,6.22,43380.0
2007-08-31 14:00:00,22.79,49.1,7.97,44404.0
2007-08-31 15:00:00,19.22,59.0,9.44,44972.0
2007-08-31 16:00:00,21.06,58.8,1.54,45196.0
2007-08-31 17:00:00,16.41,57.7,12.02,45015.0
2007-08-31 18:00:00,22.27,60.1,8.61,44372.0
2007-08-31 19:00:00,21.97,56.3,1.74,42634.0
2007-08-31 20:00:00,18.25,50.0,10.08,41130.0
2007-08-31 21:00:00,18.69,52.4,5.92,40899.0
2007-08-31 22:00:00,15.5,59.7,9.26,38817.0
2007-08-31 23:00:00,20.12,62.0,7.58,35806.0
2007-09-01 00:00:00,12.74,59.3,4.72,32423.0
2007-09-01 01:00:00,14.54,65.7,8.64,29668.0
2007-09-01 02:00:00,11.67,72.0,10.65,27670.0
2007-09-01 03:00:00,15.37,53.4,5.57,26199.0
2007-09-01 04:00:00,17.51,67.0,3.64,25228.0
2007-09-01 05:00:00,10.13,58.2,6.91,24658.0
2007-09-01 06:00:00,17.59,39.9,20.94,24865.0
2007-09-01 07:00:00,20.86,60.2,3.86,25221.0
2007-09-01 08:00:00,18.07,71.2,3.5,26391.0
2007-09-01 09:00:00,17.09,45.7,8.9,28821.0
2007-09-01 10:00:00,19.72,54.8,3.46,31202.0
2007-09-01 11:00:00,19.42,53.9,3.21,33047.0
2007-09-01 12:00:00,26.52,38.1,2.38,34257.0
2007-09-01 13:00:00,24.33,73.0,7.51,35025.0
2007-09-01 14:00:00,24.89,41.3,8.79,35396.0
2007-09-01 15:00:00,28.17,53.9,1.55,35760.0
2007-09-01 16:00:00,26.0,50.9,3.35,36107.0
2007-09-01 17:00:00,21.94,49.9,3.25,36374.0
2007-09-01 18:00:00,21.67,46.1,3.22,36235.0
2007-09-01 19:00:00,26.68,56.6,3.73,35254.0
2007-09-01 20:00:00,17.97,56.1,8.74,34299.0
2007-09-01 21:00:00,18.35,59.6,6.46,34600.0
2007-09-01 22:00:00,15.21,60.5,6.75,33141.0
2007-09-01 23:00:00,12.23,67.8,3.89,30966.0
2007-09-02 00:00:00,13.56,45.6,5.56,28567.0
2007-09-02 01:00:00,12.97,46.4,6.78,26243.0
2007-09-02 02:00:00,13.16,66.2,5.33,24774.0
2007-09-02 03:00:00,16.11,46.0,26.22,23789.0
2007-09-02 04:00:00,14.69,67.7,1.81,23059.0
2007-09-02 05:00:00,17.65,53.5,6.83,22690.0
2007-09-02 06:00:00,16.13,51.1,7.89,22790.0
2007-09-02 07:00:00,17.03,65.8,8.99,22853.0
2007-09-02 08:00:00,16.82,65.8,5.07,23699.0
2007-09-02 09:00:00,23.45,55.7,8.49,25964.0
2007-09-02 10:00:00,18.56,52.5,6.11,28093.0
2007-09-02 11:00:00,22.87,53.6,6.28,29855.0
2007-09-02 12:00:00,18.46,54.3,3.7,31229.0
2007-09-02 13:00:00,21.44,43.1,6.31,32123.0
2007-09-02 14:00:00,27.47,50.1,17.21,32956.0
2007-09-02 15:00:00,24.3,55.6,9.19,33439.0
2007-09-02 16:00:00,18.95,55.2,5.28,33934.0
2007-09-02 17:00:00,19.47,68.0,3.55,34476.0
2007-09-02 18:00:00,25.42,43.8,2.96,34575.0
2007-09-02 19:00:00,20.8,54.5,4.35,33766.0
2007-09-02 20:00:00,18.93,53.4,1.15,32855.0
2007-09-02 21:00:00,16.64,57.6,7.53,33228.0
2007-09-02 22:00:00,16.75,44.4,4.83,32051.0
2007-09-02 23:00:00,20.12,65.2,1.86,30153.0
2007-09-03 00:00:00,13.81,70.1,3.4,27919.0
2007-09-03 01:00:00,13.42,63.8,1.8,25928.0
2007-09-03 02:00:00,16.02,47.2,4.68,24496.0
